,features,k_value,n_folds,avg_rmse,std_rmse
14166,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",7.0,10.0,14.821555192621158,1.8644045127101947
14167,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",8.0,10.0,14.539305800419267,1.8030852275390432
14168,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",9.0,10.0,14.547805066900839,1.8894450013786124
14169,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",10.0,10.0,14.436868138819142,1.77177213458087
14170,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",11.0,10.0,14.302949374450787,1.6893015066595685
14171,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",12.0,10.0,14.173915868443554,1.7024643515334086
14172,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",13.0,10.0,14.050531525794142,1.6893920714221808
14173,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",14.0,10.0,13.963746108195679,1.6755601307374934
14174,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",15.0,10.0,13.888280846100841,1.6731503821745735
14175,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",16.0,10.0,13.83570439157408,1.6984339117257656
14176,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",17.0,10.0,13.779874480459762,1.7129593520784758
14177,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",18.0,10.0,13.725002887162878,1.714097513880561
14178,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",19.0,10.0,13.67071867918492,1.7173598833833708
14179,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'PlatformScore']",20.0,10.0,13.643284444014583,1.706093347893233
14180,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",1.0,10.0,17.13384763462949,2.628842325148092
14181,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",2.0,10.0,15.04893703458211,1.9800168072260875
14182,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",3.0,10.0,14.63458960630856,1.4746976792225313
14183,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",4.0,10.0,14.060736929753116,1.4627889148320927
14184,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",5.0,10.0,13.962383636398183,1.6971024984647272
14185,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",6.0,10.0,14.282196918416144,2.6193448260488177
14186,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",7.0,10.0,14.113770593444968,2.2390524980651443
14187,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",8.0,10.0,13.92795484199315,2.0424757129561275
14188,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",9.0,10.0,13.836345058739692,1.9736326636515336
14189,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",10.0,10.0,13.733549429486914,1.878667186375612
14190,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",11.0,10.0,13.669661898585527,1.76672022428132
14191,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",12.0,10.0,13.607977383933587,1.7442542341278617
14192,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",13.0,10.0,13.554798472466524,1.7256904543781424
14193,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",14.0,10.0,13.515530334941479,1.7337008478363551
14194,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",15.0,10.0,13.453111354999516,1.7335501070240495
14195,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",16.0,10.0,13.411609888797878,1.7247892908578557
14196,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",17.0,10.0,13.363463947112837,1.700808863177058
14197,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",18.0,10.0,13.34562822511067,1.7003756611969527
14198,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",19.0,10.0,13.315781137936185,1.691195013770537
14199,"['Metacritic', 'ScreenshotCount', 'SteamSpyPlayersEstimate', 'CategoryScore']",20.0,10.0,13.288476296629991,1.7087613100753332
14200,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",1.0,10.0,16.987294712130232,3.4343470363114736
14201,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",2.0,10.0,19.989549238185866,9.142649822076445
14202,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",3.0,10.0,18.1411839202328,5.498427791189686
14203,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",4.0,10.0,16.2534779746827,3.5287124736805486
14204,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",5.0,10.0,15.221591110358556,2.662022208414952
14205,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",6.0,10.0,15.26849954257128,2.476912079126745
14206,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",7.0,10.0,14.71504362149943,2.195268997700313
14207,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",8.0,10.0,14.354643656306084,2.0332934230861563
14208,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",9.0,10.0,14.081378334818535,1.9494403394800603
14209,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",10.0,10.0,13.852107305125434,1.9028462526975523
14210,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",11.0,10.0,13.733294193233359,1.8639839027030203
14211,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",12.0,10.0,13.628052341752802,1.8488267299258274
14212,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",13.0,10.0,13.50207884776388,1.8683084015657936
14213,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",14.0,10.0,13.41826465404102,1.8723788421597531
14214,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",15.0,10.0,13.374851222339334,1.8330242055447536
14215,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",16.0,10.0,13.326191658572133,1.8355992617228172
14216,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",17.0,10.0,13.317589882837774,1.823390653616823
14217,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",18.0,10.0,13.278394161262444,1.8177240479537717
14218,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",19.0,10.0,13.256371283469397,1.8102721353060063
14219,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'PlatformScore']",20.0,10.0,13.248909192044882,1.7811920080533574
14220,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",1.0,10.0,15.595523345397705,1.820729959649187
14221,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",2.0,10.0,14.864674834136355,1.3939973100655874
14222,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",3.0,10.0,14.059544642313048,1.1839683575202444
14223,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",4.0,10.0,13.822635428338117,1.5231543723276073
14224,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",5.0,10.0,13.577744779334532,1.4851986948366775
14225,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",6.0,10.0,13.785484958192466,2.2877440860749
14226,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",7.0,10.0,14.35470937161997,2.686037215490225
14227,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",8.0,10.0,14.210912900187347,2.1634872708669484
14228,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",9.0,10.0,13.881356081748795,2.0671871504276105
14229,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",10.0,10.0,13.64134950423707,2.0100896862951334
14230,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",11.0,10.0,13.428344266538758,1.938772750116555
14231,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",12.0,10.0,13.273247710085746,1.890820287233718
14232,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",13.0,10.0,13.184419311617049,1.8790507296386032
14233,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",14.0,10.0,13.11747886139583,1.8294403641720929
14234,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",15.0,10.0,13.017480202175625,1.8185466343706809
14235,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",16.0,10.0,12.94589098818409,1.801327132227334
14236,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",17.0,10.0,12.878014685369436,1.802743613992916
14237,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",18.0,10.0,12.851456361570152,1.7693346221626804
14238,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",19.0,10.0,12.78542549462316,1.7862141704906547
14239,"['Metacritic', 'ScreenshotCount', 'GenreScore', 'CategoryScore']",20.0,10.0,12.7518505811565,1.7824135252197049
14240,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",1.0,10.0,16.386500135145443,2.44831900767231
14241,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",2.0,10.0,14.54774136910228,1.7210018090343204
14242,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",3.0,10.0,14.256369631754504,1.6894867622485403
14243,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",4.0,10.0,13.811377679355678,1.667746642917449
14244,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",5.0,10.0,13.618612371837639,1.7463809770800163
14245,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",6.0,10.0,13.481809429736519,1.6745463316542084
14246,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",7.0,10.0,13.381606064442519,1.539330134404433
14247,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",8.0,10.0,13.2606507341591,1.6039879011700469
14248,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",9.0,10.0,13.193629093619123,1.6642024966475097
14249,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",10.0,10.0,13.126690252806705,1.6580457656139862
14250,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",11.0,10.0,13.505667252564598,2.372347452726479
14251,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",12.0,10.0,13.420315518277283,2.2613624623972437
14252,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",13.0,10.0,13.365137257097302,2.1390428803338204
14253,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",14.0,10.0,13.290381384074106,2.040590041501424
14254,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",15.0,10.0,13.210026085597798,1.9709662275377577
14255,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",16.0,10.0,13.163092638747404,1.9400771360306772
14256,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",17.0,10.0,13.121108266882501,1.9075226048712308
14257,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",18.0,10.0,13.080078669062015,1.8832289790779486
14258,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",19.0,10.0,13.051601625116215,1.845938810253668
14259,"['Metacritic', 'ScreenshotCount', 'PlatformScore', 'CategoryScore']",20.0,10.0,13.025418596952562,1.8257851530882903
14260,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",1.0,10.0,45.662660831864756,26.849254303451705
14261,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",2.0,10.0,26.3107456666551,11.675806611152712
14262,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",3.0,10.0,20.292606895711334,6.676779932093347
14263,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",4.0,10.0,17.580201804984068,4.433343560930068
14264,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",5.0,10.0,16.17131395725326,3.275328452176303
14265,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",6.0,10.0,15.244648249302852,2.63424085530337
14266,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",7.0,10.0,14.669417778211221,2.3305539485173035
14267,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",8.0,10.0,14.292009963346217,2.145407090810245
14268,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",9.0,10.0,14.0112871594765,2.0593036946131487
14269,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",10.0,10.0,13.818940842752536,1.979038709437287
14270,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",11.0,10.0,13.65315455592131,1.9411053767842774
14271,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",12.0,10.0,13.53678895855361,1.912186744267388
14272,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",13.0,10.0,13.433069680785286,1.8923126554619698
14273,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",14.0,10.0,13.397985339867768,1.8518189331675692
14274,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",15.0,10.0,13.342345726018106,1.8535387014227303
14275,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",16.0,10.0,13.309736134469029,1.830376874493184
14276,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",17.0,10.0,13.239473006362948,1.8322703722556493
14277,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",18.0,10.0,13.209475670796326,1.815915592289749
14278,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",19.0,10.0,13.170158403145825,1.8246905459577452
14279,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'GenreScore']",20.0,10.0,13.135688286756032,1.8402557135759785
14280,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",1.0,10.0,16.93572346866791,1.7780302353693944
14281,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",2.0,10.0,14.956221778529713,1.5258289755495769
14282,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",3.0,10.0,14.459921509657843,1.3719051690265083
14283,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",4.0,10.0,13.936537727385575,1.533643724048327
14284,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",5.0,10.0,14.265465271258625,2.6893817197161045
14285,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",6.0,10.0,14.379554720502844,2.780802841834726
14286,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",7.0,10.0,14.548120878791874,2.3202643820054476
14287,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",8.0,10.0,14.241624093037114,2.0849159526655106
14288,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",9.0,10.0,14.088929264179441,1.93030409416996
14289,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",10.0,10.0,13.93109476205531,1.829692418133672
14290,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",11.0,10.0,13.802915852149109,1.7892833560860346
14291,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",12.0,10.0,13.699701431424709,1.7588773307598349
14292,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",13.0,10.0,13.611385108795755,1.7372252256778193
14293,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",14.0,10.0,13.546750869666372,1.7200769847819366
14294,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",15.0,10.0,13.515528682001548,1.705771534429492
14295,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",16.0,10.0,13.511248739478471,1.6855123783738755
14296,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",17.0,10.0,13.543858866108087,1.7842152437330665
14297,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",18.0,10.0,13.498108417475327,1.7739909846746404
14298,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",19.0,10.0,13.449554915306956,1.766873318799169
14299,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'PlatformScore']",20.0,10.0,13.484792216509131,1.6817231712581033
14300,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",1.0,10.0,16.261184149164663,1.7786310614633492
14301,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",2.0,10.0,14.831254157424265,1.2406940636264225
14302,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",3.0,10.0,14.07406159099377,1.4257732352686998
14303,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",4.0,10.0,13.84736135448235,1.5731450352830183
14304,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",5.0,10.0,13.72941548243659,1.704641839511924
14305,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",6.0,10.0,13.5655474624887,1.7327123681581085
14306,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",7.0,10.0,13.487839563321353,1.6781435426678248
14307,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",8.0,10.0,13.407227482799566,1.681971445504666
14308,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",9.0,10.0,13.372338079839789,1.7003799857378572
14309,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",10.0,10.0,13.432403080553536,1.7809838646014284
14310,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",11.0,10.0,13.456032305181907,1.7165012747158166
14311,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",12.0,10.0,13.439613142781758,1.7404308192450446
14312,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",13.0,10.0,13.822640191536369,2.2483721152854357
14313,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",14.0,10.0,14.448944572571815,2.3157864105117736
14314,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",15.0,10.0,14.467623343985974,2.3130782810049864
14315,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",16.0,10.0,15.455337993466614,2.293665263158593
14316,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",17.0,10.0,15.780316481845555,2.038140057617181
14317,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",18.0,10.0,16.015895796859763,1.519210952392137
14318,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",19.0,10.0,15.967355919438557,1.4931353874716946
14319,"['Metacritic', 'SteamSpyOwners', 'SteamSpyPlayersEstimate', 'CategoryScore']",20.0,10.0,16.554786152868786,1.8654920302232905
14320,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",1.0,10.0,16.61562422931961,1.8431609086474734
14321,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",2.0,10.0,14.844944877542929,1.5572005710411592
14322,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",3.0,10.0,14.43202360798703,1.5706886699936091
14323,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",4.0,10.0,14.17752617974438,1.4949128363296666
14324,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",5.0,10.0,14.451851668220154,2.41344438415936
14325,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",6.0,10.0,14.224879672672198,2.292889472989406
14326,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",7.0,10.0,14.04034145671971,2.0964668127377863
14327,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",8.0,10.0,13.863134992727899,1.9875387943703102
14328,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",9.0,10.0,13.83204379100511,1.98251750931463
14329,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",10.0,10.0,13.744977992015373,1.9011513299453529
14330,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",11.0,10.0,13.799456103164545,1.8824532998208292
14331,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",12.0,10.0,13.7398183881612,1.8277282203968113
14332,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",13.0,10.0,13.70459553098199,1.8044307343169723
14333,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",14.0,10.0,13.861363241900483,1.8017632065623206
14334,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",15.0,10.0,14.015083488004464,2.020836790990585
14335,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",16.0,10.0,13.922146729898353,1.959000534593287
14336,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",17.0,10.0,13.859078155587255,1.9436436910964447
14337,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",18.0,10.0,13.898440938085486,1.961180503802722
14338,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",19.0,10.0,13.84801454726358,1.9144088479267183
14339,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'PlatformScore']",20.0,10.0,13.813750331150544,1.9123078677575522
14340,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",1.0,10.0,19.569305274354868,6.814557226171333
14341,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",2.0,10.0,16.648865365892856,3.4155424346309218
14342,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",3.0,10.0,14.968218193906555,2.022496253401723
14343,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",4.0,10.0,14.212476554652008,1.6159002258960338
14344,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",5.0,10.0,13.74337699445734,1.436023089829193
14345,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",6.0,10.0,13.52422383286368,1.4656984041068555
14346,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",7.0,10.0,13.659198764066858,1.6268122565687224
14347,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",8.0,10.0,13.517049095386326,1.568123527209222
14348,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",9.0,10.0,13.506947970711584,1.4993158008149496
14349,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",10.0,10.0,13.434683812389974,1.458849998465334
14350,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",11.0,10.0,13.290150310419008,1.3832896274076099
14351,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",12.0,10.0,13.26639817030709,1.3930809513283087
14352,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",13.0,10.0,13.271396803002048,1.3494308228051988
14353,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",14.0,10.0,13.262234929159174,1.3658071595779853
14354,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",15.0,10.0,13.235940071236332,1.3734673633378263
14355,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",16.0,10.0,13.19668928907401,1.4111025729307725
14356,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",17.0,10.0,13.171425879378532,1.4260525559824766
14357,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",18.0,10.0,13.185954890788105,1.3845220186504774
14358,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",19.0,10.0,13.146229929754616,1.4223815665297819
14359,"['Metacritic', 'SteamSpyOwners', 'GenreScore', 'CategoryScore']",20.0,10.0,13.14314939520106,1.4397495578500041
14360,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",1.0,10.0,16.254703972768667,2.35472263834899
14361,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",2.0,10.0,14.761036656389347,1.9291805412188194
14362,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",3.0,10.0,14.122893347909903,1.8348355728735304
14363,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",4.0,10.0,16.07567383935616,6.1117167645726065
14364,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",5.0,10.0,16.92225829862627,6.546635114682598
14365,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",6.0,10.0,16.015724964036103,5.071257569023018
14366,"['Metacritic', 'SteamSpyOwners', 'PlatformScore', 'CategoryScore']",7.0,10.0,16.60886574185053,5.214987695796143
